time,x,y,z
0.003,0.33,-0.10,-0.04
0.012,0.39,-0.05,-0.08
0.016,0.43,0.08,-0.16
0.021,0.39,0.10,-0.25
0.021,0.39,0.10,-0.25
0.021,0.39,0.10,-0.25
0.042,-0.05,0.05,-0.28
0.042,-0.05,0.05,-0.28
0.045,-1.14,0.04,-0.13
0.053,-1.19,0.02,-0.09
0.055,-1.15,0.01,-0.07
0.056,-1.10,-0.00,-0.04
0.065,-0.92,0.00,-0.03
0.071,-0.39,-0.04,0.01
0.071,-0.39,-0.04,0.01
0.082,-0.07,-0.04,0.01
0.086,0.37,-0.07,-0.05
0.086,0.37,-0.07,-0.05
0.098,0.44,-0.08,-0.06
0.099,0.45,-0.07,-0.06
0.106,0.31,-0.04,-0.04
0.106,0.31,-0.04,-0.04
0.124,0.18,-0.02,-0.02
0.124,0.18,-0.02,-0.02
0.125,0.04,-0.01,-0.02
0.127,-0.19,0.00,-0.03
0.137,-0.21,0.01,-0.03
0.138,-0.22,0.01,-0.03
0.149,-0.20,-0.01,-0.05
0.150,-0.14,-0.02,-0.05
0.156,-0.00,-0.04,-0.06
0.156,-0.00,-0.04,-0.06
0.166,0.05,-0.04,-0.06
0.171,0.07,-0.02,-0.05
0.171,0.07,-0.02,-0.05
0.182,0.06,0.01,-0.06
0.186,0.01,0.05,-0.03
0.186,0.01,0.05,-0.03
0.199,-0.02,0.05,-0.03
0.200,-0.04,0.03,-0.02
0.206,-0.04,0.01,-0.03
0.206,-0.04,0.01,-0.03
0.206,-0.04,0.01,-0.03
0.225,-0.02,0.01,-0.03
0.225,-0.02,0.01,-0.03
0.228,0.01,0.01,-0.02
0.237,0.01,0.01,-0.01
0.238,0.01,0.00,-0.01
0.249,-0.00,0.01,-0.03
0.250,-0.01,0.01,-0.03
0.256,-0.01,0.03,-0.03
0.256,-0.01,0.03,-0.03
0.266,-0.01,0.02,-0.03
0.271,-0.01,-0.01,-0.01
0.271,-0.01,-0.01,-0.01
0.283,-0.00,-0.01,-0.02
0.285,-0.00,-0.01,-0.02
0.287,-0.00,-0.02,-0.02
0.300,-0.00,-0.02,-0.01
0.300,-0.00,-0.02,-0.01
0.306,-0.00,-0.02,-0.00
0.306,-0.00,-0.02,-0.00
0.306,-0.00,-0.02,-0.00
0.306,-0.00,-0.02,-0.00
0.341,-0.01,-0.01,0.00
0.341,-0.01,-0.01,0.00
0.341,-0.01,-0.01,0.00
0.341,-0.01,-0.01,0.00
0.344,0.00,0.00,-0.00
0.350,0.03,0.03,-0.02
0.352,0.01,0.01,-0.01
0.361,0.01,0.01,-0.01
0.362,-0.00,0.01,-0.01
0.369,-0.01,0.01,-0.01
0.371,-0.01,0.01,-0.02
0.381,-0.00,0.01,-0.03
0.386,-0.00,0.02,-0.02
0.386,-0.00,0.02,-0.02
0.386,-0.00,0.02,-0.02
0.405,-0.00,0.01,-0.03
0.405,-0.00,0.01,-0.03
0.408,-0.01,0.01,-0.04
0.417,-0.01,0.01,-0.03
0.421,-0.02,0.01,-0.04
0.421,-0.02,0.01,-0.04
0.431,-0.02,0.02,-0.04
0.436,-0.00,0.03,-0.05
0.436,-0.00,0.03,-0.05
0.448,-0.00,0.04,-0.04
0.449,-0.00,0.04,-0.06
0.456,-0.01,0.04,-0.05
0.456,-0.01,0.04,-0.05
0.464,-0.02,0.04,-0.06
0.471,-0.07,0.06,-0.06
0.471,-0.07,0.06,-0.06
0.481,-0.08,0.08,-0.07
0.486,-0.09,0.12,-0.07
0.486,-0.09,0.12,-0.07
0.486,-0.09,0.12,-0.07
0.486,-0.09,0.12,-0.07
0.486,-0.09,0.12,-0.07
0.486,-0.09,0.12,-0.07
0.486,-0.09,0.12,-0.07
0.545,-0.08,0.13,-0.08
0.545,-0.08,0.13,-0.08
0.545,-0.08,0.13,-0.08
0.545,-0.08,0.13,-0.08
0.545,-0.08,0.13,-0.08
0.545,-0.08,0.13,-0.08
0.550,-0.05,0.11,-0.11
0.555,-0.09,0.09,-0.10
0.559,-0.08,0.08,-0.08
0.568,-0.07,0.05,-0.07
0.569,-0.07,0.03,-0.06
0.571,-0.07,0.06,-0.05
0.571,-0.07,0.06,-0.05
0.595,-0.07,0.08,-0.03
0.595,-0.07,0.08,-0.03
0.595,-0.07,0.08,-0.03
0.599,-0.09,0.13,-0.03
0.606,-0.10,0.15,-0.02
0.608,-0.10,0.19,-0.01
0.608,-0.10,0.19,-0.01
0.626,-0.10,0.22,-0.01
0.626,-0.10,0.22,-0.01
0.629,-0.04,0.27,-0.02
0.637,-0.04,0.27,-0.03
0.638,-0.02,0.26,-0.04
0.648,-0.02,0.23,-0.05
0.649,-0.04,0.21,-0.06
0.657,-0.09,0.18,-0.10
0.657,-0.09,0.18,-0.10
0.667,-0.12,0.18,-0.13
0.669,-0.16,0.17,-0.15
0.672,-0.17,0.15,-0.17
0.684,-0.19,0.12,-0.20
0.684,-0.19,0.12,-0.20
0.687,-0.19,0.11,-0.22
0.701,-0.18,0.14,-0.20
0.701,-0.18,0.14,-0.20
0.704,-0.13,0.19,-0.14
0.707,-0.08,0.22,-0.12
0.707,-0.08,0.22,-0.12
0.732,-0.05,0.22,-0.08
0.732,-0.05,0.22,-0.08
0.732,-0.05,0.22,-0.08
0.735,0.13,0.18,-0.01
0.738,0.23,0.27,-0.05
0.750,0.21,0.30,-0.07
0.750,0.21,0.30,-0.07
0.757,0.10,0.44,-0.19
0.757,0.10,0.44,-0.19
0.769,0.06,0.47,-0.22
0.770,0.01,0.49,-0.23
0.772,-0.01,0.49,-0.22
0.784,-0.02,0.49,-0.21
0.784,-0.02,0.49,-0.21
0.787,-0.01,0.47,-0.16
0.801,0.02,0.47,-0.15
0.801,0.02,0.47,-0.15
0.804,0.11,0.50,-0.08
0.807,0.16,0.51,-0.07
0.807,0.16,0.51,-0.07
0.830,0.21,0.51,-0.06
0.830,0.21,0.51,-0.06
0.830,0.21,0.51,-0.06
0.834,0.27,0.58,-0.03
0.837,0.28,0.64,-0.02
0.850,0.28,0.65,-0.02
0.850,0.28,0.65,-0.02
0.853,0.27,0.64,-0.03
0.857,0.26,0.63,-0.03
0.870,0.25,0.61,-0.03
0.870,0.25,0.61,-0.03
0.873,0.22,0.59,-0.05
0.879,0.22,0.61,-0.08
0.879,0.22,0.61,-0.08
0.892,0.26,0.65,-0.14
0.892,0.26,0.65,-0.14
0.901,0.33,0.71,-0.22
0.904,0.59,0.87,-0.43
0.915,0.64,0.92,-0.49
0.915,0.64,0.92,-0.49
0.921,0.49,1.04,-0.48
0.921,0.49,1.04,-0.48
0.921,0.49,1.04,-0.48
0.941,0.39,1.09,-0.45
0.941,0.39,1.09,-0.45
0.944,0.37,1.19,-0.44
0.954,0.45,1.23,-0.44
0.955,0.55,1.24,-0.42
0.956,0.63,1.21,-0.40
0.966,0.66,1.15,-0.36
0.971,0.65,1.09,-0.30
0.971,0.65,1.09,-0.30
0.982,0.62,1.07,-0.25
0.984,0.57,1.06,-0.20
0.986,0.52,1.08,-0.16
0.986,0.52,1.08,-0.16
0.986,0.52,1.08,-0.16
0.986,0.52,1.08,-0.16
0.986,0.52,1.08,-0.16
0.986,0.52,1.08,-0.16
1.046,0.50,1.13,-0.11
1.046,0.50,1.13,-0.11
1.046,0.50,1.13,-0.11
1.046,0.50,1.13,-0.11
1.046,0.50,1.13,-0.11
