time,x,y,z
0.0030,-0.8043,0.2101,0.3880
0.0270,-0.8170,0.2013,0.3968
0.0400,-0.8482,0.2199,0.4153
0.0500,-0.8609,0.2345,0.4270
0.0660,-0.8912,0.2482,0.4505
0.0780,-0.9000,0.2511,0.4573
0.0860,-0.8990,0.2511,0.4583
0.0960,-0.8912,0.2453,0.4564
0.1190,-0.8844,0.2287,0.4427
0.1290,-0.8668,0.1788,0.4143
0.1370,-0.8590,0.1524,0.3948
0.1610,-0.8502,0.1182,0.3645
0.1670,-0.8492,0.1085,0.3528
0.1780,-0.8473,0.1036,0.3459
0.1950,-0.8473,0.1046,0.3381
0.1970,-0.8463,0.1036,0.3411
0.2210,-0.8394,0.1085,0.3459
0.2320,-0.8326,0.1417,0.3616
0.2450,-0.8424,0.1622,0.3811
0.2620,-0.8609,0.2003,0.4124
0.2690,-0.8717,0.2238,0.4329
0.2790,-0.8834,0.2414,0.4466
0.2970,-0.8854,0.2599,0.4554
0.2990,-0.8912,0.2717,0.4652
0.3230,-0.9000,0.2687,0.4671
0.3290,-0.8893,0.2511,0.4593
0.3490,-0.8775,0.2042,0.4280
0.3640,-0.8678,0.1808,0.4016
0.3700,-0.8590,0.1534,0.3821
0.3810,-0.8551,0.1319,0.3713
0.4000,-0.8385,0.1075,0.3469
0.4000,-0.8385,0.1075,0.3469
0.4280,-0.8346,0.0997,0.3352
0.4330,-0.8463,0.0948,0.3371
0.4500,-0.8512,0.1094,0.3450
0.4650,-0.8531,0.1143,0.3538
0.4820,-0.8551,0.1290,0.3674
0.4950,-0.8580,0.1554,0.3938
0.5010,-0.8619,0.1661,0.4046
0.5240,-0.8639,0.1720,0.4173
0.5310,-0.8668,0.1730,0.4251
0.5430,-0.8668,0.1739,0.4192
0.5520,-0.8717,0.1798,0.4222
0.5620,-0.8736,0.1847,0.4192
0.5820,-0.8766,0.1847,0.4143
0.5940,-0.8766,0.1739,0.4192
0.6020,-0.8766,0.1524,0.4173
0.6210,-0.8815,0.1358,0.4114
0.6320,-0.8785,0.0860,0.3743
0.6450,-0.8805,0.0635,0.3626
0.6630,-0.8951,0.0283,0.3342
0.6780,-0.8990,0.0195,0.3205
0.6830,-0.8990,0.0176,0.3137
0.6960,-0.9049,0.0137,0.3127
0.7030,-0.9088,0.0117,0.3088
0.7250,-0.9098,0.0117,0.3147
0.7380,-0.9186,0.0107,0.3215
0.7490,-0.9245,0.0088,0.3313
0.7650,-0.9147,0.0029,0.3371
0.7800,-0.9098,0.0000,0.3401
0.7840,-0.9078,-0.0010,0.3352
0.7960,-0.9098,-0.0059,0.3381
0.8240,-0.9127,-0.0039,0.3362
0.8260,-0.9118,-0.0059,0.3352
0.8380,-0.9205,-0.0186,0.3078
0.8490,-0.9450,-0.0283,0.3039
0.8650,-0.9890,-0.0283,0.2863
0.8800,-1.0017,-0.0362,0.3010
0.8850,-1.0046,-0.0459,0.3137
0.8960,-0.9968,-0.0616,0.3215
0.9240,-0.9831,-0.0704,0.3235
0.9280,-0.9968,-0.0450,0.3547
0.9400,-1.0202,-0.0235,0.3811
0.9530,-1.0388,-0.0088,0.4104
0.9670,-1.0574,-0.0020,0.4388
0.9820,-1.0554,0.0068,0.4564
0.9960,-1.0398,-0.0098,0.4134
0.9960,-1.0398,-0.0098,0.4134
0.9960,-1.0398,-0.0098,0.4134
0.9960,-1.0398,-0.0098,0.4134
1.0750,-1.0574,-0.0127,0.4485
1.0750,-1.0574,-0.0127,0.4485
1.0750,-1.0574,-0.0127,0.4485
1.0840,-1.0280,0.0088,0.4720
